EventName,StartDate,EventType,BookingReference,AttendeeReference,GroupSize,IsLeadAttendee,AttendeeGrossCost,EventId,BookingStatus,AttendeeType,TicketType,StatusCreatedDate,ClientId
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067937,A1136890,1,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 19:19,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067940,A1136897,1,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 19:21,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067941,A1136898,3,TRUE,0,25956,Attending,Graduand,14th Ceremony,10/03/2022 19:21,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067941,A1136899,3,FALSE,25,25956,Attending,Guest,Guest 14th Ceremony,10/03/2022 19:21,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067941,A1136900,3,FALSE,25,25956,Attending,Guest,Guest 14th Ceremony,10/03/2022 19:21,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067942,A1136901,5,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 19:22,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067942,A1136902,5,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 19:22,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067942,A1136903,5,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 19:22,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067945,A1136906,1,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 19:25,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067953,A1136918,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 19:39,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067953,A1136919,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 19:39,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067953,A1136920,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 19:39,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067954,A1136921,4,TRUE,0,25956,Attending,Graduand,13th Ceremony,10/03/2022 19:40,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067954,A1136922,4,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,10/03/2022 19:40,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067954,A1136923,4,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,10/03/2022 19:40,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067956,A1136925,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 19:41,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067956,A1136926,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 19:41,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067956,A1136927,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 19:41,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067963,A1136934,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 19:56,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067963,A1136935,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 19:56,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067963,A1136936,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 19:56,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067966,A1136939,1,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 20:00,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067967,A1136940,3,TRUE,0,25956,Attending,Graduand,13th Ceremony,10/03/2022 20:01,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067967,A1136941,3,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,10/03/2022 20:01,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067967,A1136942,3,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,10/03/2022 20:01,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067968,A1136943,2,TRUE,0,25956,Attending,Graduand,13th Ceremony,10/03/2022 20:01,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067968,A1136944,2,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,10/03/2022 20:01,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067973,A1136949,0,TRUE,0,25956,Cancelled,Graduand,13th Ceremony,10/03/2022 20:06,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067974,A1136950,2,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 20:09,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067974,A1136951,2,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 20:09,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067979,A1136957,1,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 20:14,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067980,A1136958,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 20:15,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067980,A1136959,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 20:15,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067980,A1136960,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 20:15,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067985,A1136967,3,TRUE,0,25956,Attending,Graduand,13th Ceremony,10/03/2022 20:18,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067985,A1136968,3,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,10/03/2022 20:18,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067990,A1136973,1,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 20:19,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067991,A1136974,1,TRUE,0,25956,Attending,Graduand,13th Ceremony,10/03/2022 20:20,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067996,A1136979,1,TRUE,0,25956,Attending,Graduand,14th Ceremony,10/03/2022 20:24,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067996,A1136980,1,FALSE,0,25956,Attending,Guest,Guest 14th Ceremony,10/03/2022 20:24,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1067997,A1136981,1,TRUE,0,25956,Attending,Graduand,13th Ceremony,10/03/2022 20:24,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068003,A1136995,0,TRUE,0,25956,Cancelled,Graduand,15th Ceremony,10/03/2022 20:28,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068003,A1136996,0,FALSE,0,25956,Cancelled,Guest,Guest 15th Ceremony,10/03/2022 20:28,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068003,A1136997,0,FALSE,0,25956,Cancelled,Guest,Guest 15th Ceremony,10/03/2022 20:28,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068005,A1137001,1,TRUE,0,25956,Attending,Graduand,13th Ceremony,10/03/2022 20:30,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068007,A1137003,1,TRUE,0,25956,Attending,Graduand,13th Ceremony,10/03/2022 20:32,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068011,A1137013,2,TRUE,0,25956,Attending,Graduand,14th Ceremony,10/03/2022 20:35,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068011,A1137014,2,FALSE,0,25956,Attending,Guest,Guest 14th Ceremony,10/03/2022 20:35,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068011,A1137015,2,FALSE,25,25956,Attending,Guest,Guest 14th Ceremony,10/03/2022 20:35,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068014,A1137022,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 20:37,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068014,A1137023,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 20:37,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068014,A1137024,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 20:37,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068016,A1137026,1,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 20:50,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068019,A1137029,0,TRUE,0,25956,Cancelled,Graduand,14th Ceremony,10/03/2022 21:02,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068019,A1137030,0,FALSE,0,25956,Cancelled,Guest,Guest 14th Ceremony,10/03/2022 21:02,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068019,A1137031,0,FALSE,0,25956,Cancelled,Guest,Guest 14th Ceremony,10/03/2022 21:02,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068020,A1137032,0,TRUE,0,25956,Cancelled,Graduand,15th Ceremony,10/03/2022 21:06,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068034,A1137052,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 21:18,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068034,A1137053,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 21:18,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068034,A1137054,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 21:18,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068035,A1137055,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 21:18,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068035,A1137056,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 21:18,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068035,A1137057,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 21:18,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068036,A1137058,0,TRUE,0,25956,Cancelled,Graduand,13th Ceremony,10/03/2022 21:19,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068036,A1137059,0,FALSE,0,25956,Cancelled,Guest,Guest 13th Ceremony,10/03/2022 21:19,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068037,A1137060,0,TRUE,0,25956,Cancelled,Graduand,13th Ceremony,10/03/2022 21:20,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068039,A1137062,0,TRUE,0,25956,Cancelled,Graduand,14th Ceremony,10/03/2022 21:23,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068042,A1137065,3,TRUE,0,25956,Attending,Graduand,14th Ceremony,10/03/2022 21:28,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068048,A1137071,0,TRUE,0,25956,Cancelled,Graduand,13th Ceremony,10/03/2022 21:33,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068048,A1137072,0,FALSE,0,25956,Cancelled,Guest,Guest 13th Ceremony,10/03/2022 21:33,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068049,A1137073,0,TRUE,0,25956,Cancelled,Graduand,15th Ceremony,10/03/2022 21:42,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068049,A1137074,0,FALSE,0,25956,Cancelled,Guest,Guest 15th Ceremony,10/03/2022 21:42,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068051,A1137076,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 21:51,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068051,A1137077,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 21:51,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068051,A1137078,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 21:51,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068055,A1137082,2,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 22:02,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068059,A1137088,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 22:07,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068059,A1137089,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 22:07,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068059,A1137090,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 22:07,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068060,A1137091,1,TRUE,0,25956,Attending,Graduand,14th Ceremony,10/03/2022 22:15,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068062,A1137093,1,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 22:17,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068065,A1137096,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 22:22,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068065,A1137097,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 22:22,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068065,A1137098,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 22:22,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068069,A1137102,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 22:25,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068069,A1137103,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 22:25,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068069,A1137104,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 22:25,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068071,A1137106,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 22:39,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068071,A1137107,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 22:39,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068071,A1137108,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 22:39,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068072,A1137109,0,TRUE,0,25956,Cancelled,Graduand,15th Ceremony,10/03/2022 22:39,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068073,A1137110,1,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 22:39,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068074,A1137111,3,TRUE,0,25956,Attending,Graduand,14th Ceremony,10/03/2022 22:39,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068074,A1137112,3,FALSE,25,25956,Attending,Guest,Guest 14th Ceremony,10/03/2022 22:39,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068074,A1137113,3,FALSE,25,25956,Attending,Guest,Guest 14th Ceremony,10/03/2022 22:39,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068075,A1137114,0,TRUE,0,25956,Cancelled,Graduand,15th Ceremony,10/03/2022 22:44,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068076,A1137115,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 22:51,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068076,A1137116,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 22:51,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068076,A1137117,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 22:51,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068078,A1137119,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 23:05,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068078,A1137120,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 23:05,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068078,A1137121,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 23:05,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068079,A1137122,1,TRUE,0,25956,Attending,Graduand,13th Ceremony,10/03/2022 23:06,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068080,A1137123,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 23:07,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068080,A1137124,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 23:07,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068080,A1137125,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 23:07,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068082,A1137127,1,TRUE,0,25956,Attending,Graduand,13th Ceremony,10/03/2022 23:12,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068086,A1137131,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 23:25,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068086,A1137132,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 23:25,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068086,A1137133,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 23:25,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068087,A1137134,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 23:26,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068087,A1137135,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 23:26,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068087,A1137136,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,10/03/2022 23:26,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068095,A1137154,3,TRUE,0,25956,Attending,Graduand,14th Ceremony,10/03/2022 23:36,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068095,A1137155,3,FALSE,25,25956,Attending,Guest,Guest 14th Ceremony,10/03/2022 23:36,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068095,A1137156,3,FALSE,25,25956,Attending,Guest,Guest 14th Ceremony,10/03/2022 23:36,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068096,A1137157,2,TRUE,0,25956,Attending,Graduand,13th Ceremony,10/03/2022 23:37,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068096,A1137158,2,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,10/03/2022 23:37,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068100,A1137164,4,TRUE,0,25956,Attending,Graduand,13th Ceremony,10/03/2022 23:45,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068100,A1137165,4,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,10/03/2022 23:45,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068100,A1137166,4,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,10/03/2022 23:45,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068105,A1137171,1,TRUE,0,25956,Attending,Graduand,13th Ceremony,10/03/2022 23:53,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068110,A1137176,1,TRUE,0,25956,Attending,Graduand,15th Ceremony,10/03/2022 23:59,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068113,A1137183,2,TRUE,0,25956,Attending,Graduand,13th Ceremony,11/03/2022 00:15,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068113,A1137184,2,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,11/03/2022 00:15,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068113,A1137185,2,FALSE,0,25956,Attending,Guest,Guest 13th Ceremony,11/03/2022 00:15,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068116,A1137188,1,TRUE,0,25956,Attending,Graduand,14th Ceremony,11/03/2022 00:27,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068116,A1137189,1,FALSE,0,25956,Attending,Guest,Guest 14th Ceremony,11/03/2022 00:27,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068118,A1137191,0,TRUE,0,25956,Cancelled,Graduand,13th Ceremony,11/03/2022 00:36,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068118,A1137192,0,FALSE,0,25956,Cancelled,Guest,Guest 13th Ceremony,11/03/2022 00:36,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068118,A1137193,0,FALSE,0,25956,Cancelled,Guest,Guest 13th Ceremony,11/03/2022 00:36,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068119,A1137194,0,TRUE,0,25956,Cancelled,Graduand,15th Ceremony,11/03/2022 00:50,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068120,A1137195,1,TRUE,0,25956,Attending,Graduand,15th Ceremony,11/03/2022 00:56,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068120,A1137196,1,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,11/03/2022 00:56,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068124,A1137200,0,TRUE,0,25956,Cancelled,Graduand,15th Ceremony,11/03/2022 01:46,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068134,A1137214,3,TRUE,0,25956,Attending,Graduand,13th Ceremony,11/03/2022 02:21,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068134,A1137215,3,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,11/03/2022 02:21,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068134,A1137216,3,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,11/03/2022 02:21,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068141,A1137223,1,TRUE,0,25956,Attending,Graduand,14th Ceremony,11/03/2022 03:26,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068142,A1137224,3,TRUE,0,25956,Attending,Graduand,13th Ceremony,11/03/2022 03:27,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068144,A1137226,0,TRUE,0,25956,Cancelled,Graduand,13th Ceremony,11/03/2022 03:41,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068146,A1137228,1,TRUE,0,25956,Attending,Graduand,15th Ceremony,11/03/2022 03:49,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068147,A1137229,1,TRUE,0,25956,Attending,Graduand,13th Ceremony,11/03/2022 03:58,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068150,A1137232,2,TRUE,0,25956,Attending,Graduand,14th Ceremony,11/03/2022 05:05,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068150,A1137233,2,FALSE,25,25956,Attending,Guest,Guest 14th Ceremony,11/03/2022 05:05,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068151,A1137234,0,TRUE,0,25956,Cancelled,Graduand,14th Ceremony,11/03/2022 05:21,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068155,A1137238,3,TRUE,0,25956,Attending,Graduand,13th Ceremony,11/03/2022 05:52,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068155,A1137239,3,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,11/03/2022 05:52,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068155,A1137240,3,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,11/03/2022 05:52,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068158,A1137243,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,11/03/2022 05:54,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068158,A1137244,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,11/03/2022 05:54,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068158,A1137245,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,11/03/2022 05:54,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068160,A1137247,0,TRUE,0,25956,Cancelled,Graduand,14th Ceremony,11/03/2022 05:55,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068166,A1137253,1,TRUE,0,25956,Attending,Graduand,15th Ceremony,11/03/2022 06:11,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068168,A1137255,3,TRUE,0,25956,Attending,Graduand,13th Ceremony,11/03/2022 06:21,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068168,A1137256,3,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,11/03/2022 06:21,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068168,A1137257,3,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,11/03/2022 06:21,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068170,A1137259,1,TRUE,0,25956,Attending,Graduand,13th Ceremony,11/03/2022 06:39,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068172,A1137261,1,TRUE,0,25956,Attending,Graduand,15th Ceremony,11/03/2022 06:40,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068173,A1137262,1,TRUE,0,25956,Attending,Graduand,14th Ceremony,11/03/2022 06:40,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068178,A1137267,1,TRUE,0,25956,Attending,Graduand,13th Ceremony,11/03/2022 06:54,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068180,A1137269,0,TRUE,0,25956,Cancelled,Graduand,15th Ceremony,11/03/2022 06:57,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068184,A1137275,3,TRUE,0,25956,Attending,Graduand,13th Ceremony,11/03/2022 07:11,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068184,A1137276,3,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,11/03/2022 07:11,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068184,A1137277,3,FALSE,25,25956,Attending,Guest,Guest 13th Ceremony,11/03/2022 07:11,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068185,A1137278,3,TRUE,0,25956,Attending,Graduand,15th Ceremony,11/03/2022 07:12,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068185,A1137279,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,11/03/2022 07:12,249
University of London 2022 Graduation Ceremony,13/07/2022 00:00,,B1068185,A1137280,3,FALSE,25,25956,Attending,Guest,Guest 15th Ceremony,11/03/2022 07:12,249
